823,1199,347,873
110,352,959,1857
1507,1357,1485,746
1565,46,1808,53
271,1369,1187,433
524,1320,800,68
1492,1416,1236,157
1414,1207,827,1994
1134,421,1401,1539
1709,616,514,733
1648,821,1198,264
1063,116,1544,1855
602,826,1037,1217
634,7,821,1922
996,1037,363,970
1380,63,1697,1128
232,1794,1380,1363
1949,629,945,706
1188,917,1696,956
1017,27,530,1173
1824,1445,1295,297
470,482,1190,61
1175,935,1107,545
1793,469,32,1465
1994,974,934,1538
1975,356,1564,98
1297,186,1923,1937
254,451,594,258
223,1648,913,902
89,1617,1274,389
1060,1175,972,1369
568,388,145,1022
448,930,1374,76
1399,1740,108,1182
964,1320,1835,650
1827,1874,1458,1673
91,893,1570,1285
1242,459,885,882
616,1156,447,1550
908,58,786,1035
1681,1997,1681,1634
1699,1869,1767,12
311,1171,1146,1503
87,890,1639,579
1403,501,26,1005
1759,234,213,677
1904,944,1928,180
1301,966,1436,1522
204,789,746,793
832,1448,187,373
1799,831,978,659
1551,1625,583,1386
324,1232,711,1814
919,647,1066,964
121,22,535,398
1534,1933,633,56
1031,1015,981,1445
1706,1860,777,1239
1811,844,800,1205
1811,593,299,755
35,1171,1928,1589
1475,1397,115,1929
1853,305,1555,1036
988,564,1888,1200
1342,1718,1596,920
916,1177,1230,1139
1638,1825,1411,99
1985,710,1367,721
1021,644,388,1030
919,1644,250,961
460,1901,377,72
1400,1229,213,1783
1485,1788,423,1171
79,1166,539,786
1223,192,1728,1038
911,1257,918,110
1267,11,841,1059
856,1661,1795,1172
1892,1510,497,1876
171,1419,1455,1206
1738,1272,1639,152
98,239,1779,1145
429,1713,1620,1546
1261,1902,135,809
1029,599,168,76
1871,240,1676,871
1952,1532,1915,1330
1705,1830,767,438
1960,1848,1858,948
1949,455,1005,513
1592,744,451,1178
51,374,1321,754
360,1764,1539,362
1428,108,1836,1089
212,736,1506,1135
184,1400,878,992
1775,415,675,1955
535,1779,747,1760
47,437,53,1550
1967,198,220,989
249,888,1420,67
895,826,1517,1313
1798,1272,1866,1275
1276,394,98,137
1906,1478,477,414
307,578,1105,1304
1734,456,779,368
577,1793,572,451
662,1397,1085,282
354,510,1555,1847
1032,865,439,1726
1931,881,1749,69
453,910,1743,955
1597,1781,556,1600
450,238,1860,529
102,287,1993,1922
761,908,585,905
1676,267,787,156
1280,927,1268,1114
1837,318,257,1241
1412,1169,236,346
1962,1711,322,1492
1145,1210,1806,1349
731,1801,1062,356
1355,1119,1786,1057
504,642,1829,1259
703,1918,93,1455
1864,1795,413,1328
1745,895,626,24
483,1899,33,291
1288,1977,624,1595
325,173,1303,1309
257,942,1853,1003
625,797,931,1410
1752,1498,1087,854
1301,394,80,649
1906,1871,234,1627
1508,585,549,697
1535,1572,865,1089
489,778,2000,844
909,1846,579,1888
922,856,837,103
988,1109,938,1366
1505,1948,1471,1905
1567,82,1803,1074
234,1557,863,1573
1964,1271,806,1003
1336,846,1232,1395
687,1993,1401,333
597,1138,688,679
1205,928,782,1047
1528,1615,1455,985
38,472,1066,820
1958,658,1742,1854
1504,560,1168,641
261,1580,583,754
1437,133,1378,401
1797,1728,202,1784
1040,1255,438,1836
244,1365,1848,525
824,1303,15,191
1467,1818,580,1031
1374,1302,1962,1048
1869,310,861,1265
1603,1055,1146,1719
170,965,877,1217
448,1025,1085,218
471,921,1431,1981
822,849,600,711
184,1323,1493,1330
234,819,596,648
1596,282,918,993
410,321,323,1083
1155,595,1504,1946
410,1106,1478,1440
1781,1007,1004,323
1803,301,333,1810
1213,265,1959,895
815,406,923,104
911,318,828,1526
1602,117,1469,1577
1599,1877,378,1360
1006,416,1739,1578
1227,1239,578,1099
484,1799,1637,1611
1766,378,716,1522
1114,1826,1575,291
1230,616,206,1897
683,369,897,1643
1974,1312,1927,1807
1615,1372,771,102
372,671,282,69
552,1865,145,1950
657,1867,1713,1889
283,118,1914,799
1890,1420,1980,1941
1510,584,972,1523
494,215,1390,146
92,430,56,299
618,1487,970,88
1049,1930,1921,785
1676,600,88,663
219,934,1595,656
1732,1754,195,1452
1465,209,94,174
602,1068,69,573
1741,1190,45,905
1342,755,1667,1025
129,273,303,143
1049,1140,1308,1710
264,1805,1527,1546
772,1497,619,879
795,1365,1053,310
1331,1286,368,665
1477,838,1164,493
1679,760,295,1240
967,1277,381,1682
382,1792,1728,435
83,628,427,226
1600,1479,1843,249
1422,1170,1571,1506
1059,1474,150,713
66,184,869,1437
15,1192,1670,1869
270,1581,1448,1098
568,1993,1152,43
1268,788,64,1623
1091,1075,1062,1246
1882,734,1153,778
407,383,208,896
1743,643,954,1293
408,1250,537,934
1822,1647,133,1218
997,437,1825,569
940,499,165,480
767,716,513,930
663,121,1629,488
380,1364,878,1974
1366,1728,652,1485
1882,1018,1593,1503
1691,1926,762,1580
887,1102,1879,1458
105,1650,704,335
1284,722,1877,538
630,1859,40,767
1607,856,727,281
68,514,1721,1288
618,1423,165,1400
1456,1719,720,164
366,910,912,1284
828,1705,1316,243
62,183,967,64
1111,749,993,1850
782,1946,249,1703
439,466,67,1001
275,1796,572,761
1720,949,1948,906
747,719,1622,1779
1987,754,1934,247
465,413,1713,1320
1498,545,107,1362
295,1588,1079,1042
1203,804,452,1772
84,283,17,1725
88,1358,108,1606
606,1365,1413,1882
1048,625,509,456
1507,56,635,1494
1265,948,1554,1861
42,1315,1037,1484
1968,788,1391,1843
1350,1663,126,544
964,531,481,1146
1558,1043,1968,1257
154,1119,1792,1759
1345,1370,1835,932
62,754,541,1873
1362,1756,102,961
192,371,491,165
1375,574,1620,295
334,1642,740,1594
1296,100,1670,418
1423,1110,1007,985
553,1153,1857,710
1215,1728,486,1439
370,1743,1490,189
1534,905,451,1327
710,398,1248,725
623,847,1158,1800
920,526,1692,1720
1239,422,1409,1550
1777,1242,1071,540
760,1477,138,18
30,433,216,1180
828,1607,1782,241
1329,1570,1010,30
1763,1019,423,1389
1739,765,666,398
1901,1455,181,52
961,1000,1675,1481
242,1484,341,1861
466,1856,322,460
255,419,1061,1791
1306,182,1214,1675
261,139,313,903
1775,810,1850,1464
1103,1715,386,793
1045,950,514,1200
613,1065,53,1069
1648,1019,1135,1418
1468,230,386,394
1294,874,166,1817
1163,1006,551,1415
139,657,1699,362
593,1958,1518,167
1368,1251,78,433
705,1712,797,236
17,1697,341,425
1271,29,299,1448
1974,1862,563,1952
987,528,1421,1313
1428,16,1492,49
738,1671,1852,777
732,35,652,1504
359,1368,197,1877
1700,91,1288,1744
1664,1493,1442,1175
585,1139,1394,97
566,1844,1941,463
1196,679,531,293
409,1038,1195,1128
86,334,1537,1586
779,661,1124,1515
860,368,71,1794
1170,449,436,940
1464,959,802,878
562,1852,736,149
159,397,1935,1636
964,1486,1594,1311
482,1229,261,1627
319,713,133,1211
482,1460,279,1910
521,9,331,1034
249,1289,1428,884
959,1212,195,1967
1061,1610,1128,1010
1081,299,375,837
1759,1396,606,1501
1155,77,1714,607
106,1504,175,769
980,1091,1116,662
1376,71,165,1910
1412,1694,445,626
921,256,151,753
1128,1805,979,358
785,1746,1286,434
1620,186,1693,1054
1676,33,1213,884
1419,656,27,75
1450,726,359,1236
667,327,566,259
230,1278,1677,697
1782,726,1799,65
43,1318,1562,885
947,536,84,812
369,1266,1951,1772
1348,1870,1826,1675
461,92,458,1954
1159,888,1643,37
1889,1235,915,1534
787,1963,1625,934
950,338,289,43
824,1804,2,1335
363,1359,442,1407
952,913,724,937
485,1263,1348,1565
1517,818,888,901
32,1974,1422,1833
1205,93,172,1592
1778,1211,198,591
1138,1761,1285,63
1964,441,626,829
1276,165,712,571
1562,1148,1008,1764
133,137,1286,902
48,723,181,203
1859,1084,865,1368
219,583,1886,510
1424,808,369,1440
1138,1789,665,755
1073,1737,1904,1369
516,1780,1699,309
132,1702,775,500
1470,823,1063,1014
638,892,989,1914
57,764,895,32
1147,686,1438,820
1922,742,1020,824
1850,767,1546,1547
1264,1123,1483,1406
1536,3,1610,1928
1290,1086,267,894
1217,1275,1474,610
1087,1272,618,462
1779,917,1922,159
1759,1374,1807,168
1214,1266,1944,1177
181,1647,921,1790
1409,1506,1641,961
1029,877,1965,457
732,1622,1744,920
779,254,1134,363
442,907,56,1861
1402,1207,258,981
207,1016,1922,383
1927,1611,1307,230
388,70,833,24
1111,1996,913,1668
520,302,223,803
52,1782,195,708
429,218,1778,428
484,125,623,42
145,1266,863,1980
609,1766,562,1935
394,1020,154,777
1268,867,1669,513
108,1096,1462,1178
1312,287,1914,1505
1885,599,1349,339
983,1255,403,543
630,1097,1543,904
763,869,1907,1219
908,813,965,1096
1352,744,1757,1802
1430,1390,201,297
1618,1195,732,210
662,1337,1913,1653
1934,62,474,544
1730,81,374,599
1270,1169,448,179
1959,1305,943,810
646,355,884,1330
1602,1006,1596,49
864,579,1481,1272
37,134,1709,110
59,838,1227,507
909,333,84,1537
1918,958,1025,1087
1997,1352,220,694
23,1739,783,300
1839,1205,1929,1628
504,1718,1222,257
1350,1072,1209,144
76,1831,1060,128
524,112,604,1455
1148,120,3,1878
475,975,1973,354
903,323,1736,1427
1002,1521,1356,42
233,831,1647,1596
1283,1969,740,760
1671,858,799,1148
1622,851,1166,1710
481,558,100,1193
1768,65,278,1774
1392,925,421,481
936,529,1411,1338
1715,1637,1032,1906
547,545,1824,1078
293,1707,843,45
1933,980,169,787
1353,1913,1672,1273
218,734,746,607
876,1150,488,1603
1066,1952,986,35
1454,1072,749,916
1989,1693,362,1454
29,34,1965,1025
299,1358,1982,820
1523,1565,388,1091
1129,1600,76,761
449,0,878,235
510,106,1884,1030
1304,1932,1436,1880
654,1452,1302,728
1628,1902,757,110
983,1476,1433,1868
1711,1952,1143,532
1762,251,222,1496
913,338,681,261
1076,1967,500,183
180,1465,289,1236
1429,955,1520,1187
850,834,482,334
1962,1887,1051,197
1270,1035,977,1099
283,750,1074,1439
1723,393,1616,382
1190,1461,1920,1141
1525,337,368,70
1504,401,377,883
1370,1233,1491,838
1728,1847,1670,357
1229,1879,715,1969
433,288,1466,1606
1475,1910,1935,1152
1454,1138,1805,246
1661,1330,1422,145
769,1215,1814,71
443,724,647,645
928,190,229,778
807,1823,501,393
455,1089,900,1297
953,1819,1448,1409
1888,1957,1156,788
747,609,578,1651
1526,1238,677,283
379,1573,858,1473
1654,1852,362,186
1432,453,874,1942
944,331,987,1196
916,1589,773,936
1886,1989,1690,1467
683,424,1497,425
757,667,1896,982
564,1457,442,1292
475,1654,1547,963
934,1258,1574,771
486,484,569,1894
1671,1971,1537,392
1028,1315,1408,1064
1133,855,896,1293
1464,891,292,1017
1763,1927,458,1753
145,56,1479,592
1591,322,1436,221
1384,372,1405,389
295,1729,901,1851
1175,91,199,305
748,58,1804,260
367,573,1100,1857
1295,1966,331,1209
1359,1577,1309,1467
29,95,157,350
1324,1978,72,1802
755,1650,905,705
1244,1797,1129,1377
1519,843,1807,837
1228,1188,630,1463
1688,65,1899,1321
792,1042,1839,983
65,986,1347,305
1052,1486,1531,1619
835,500,1935,1526
1238,230,384,1726
1178,1260,244,1625
329,1271,1688,1644
1383,903,1667,1188
1359,617,537,252
357,611,108,572
533,1536,514,75
1080,594,1837,1152
82,591,1135,1235
1652,537,1838,1701
1614,337,1666,1173
697,1397,333,204
898,825,1942,629
557,1995,1798,93
704,1696,1109,1783
226,313,1046,989
1311,938,76,702
1273,607,787,328
1204,672,1468,110
1285,1481,1641,508
1307,1663,1280,1057
1722,1666,1705,1336
1202,66,1976,1414
862,1963,485,896
579,554,1710,1622
1697,1588,1495,211
1315,1462,858,1178
511,282,1517,1023
1029,1540,1761,1378
1852,1466,1999,122
485,922,214,1669
668,483,210,1959
592,1313,1273,66
1927,209,978,1001
666,1886,1670,1789
575,907,710,594
1377,1167,1776,1118
93,58,1381,1470
1285,0,1684,998
994,1273,1998,1527
1975,1372,1989,1236
513,1113,1793,791
1770,703,578,168
10,1167,855,1630
595,136,225,295
1781,313,1407,428
235,126,801,587
532,733,368,1126
1222,234,686,220
520,604,1129,1621
1844,78,453,105
1531,1023,787,1700
637,413,1388,604
1205,1359,1366,1527
1638,684,1703,103
97,1248,895,122
1137,1062,1154,1745
1088,1046,1833,1192
1308,1698,1979,870
1391,1104,638,1727
796,1645,1207,1825
329,1997,1235,377
1193,561,1964,367
153,134,660,573
543,683,825,1702
265,1975,1666,1379
1089,121,1169,1270
1111,535,402,2000
1626,26,1700,1288
563,447,1033,1103
1454,1667,535,1204
1778,1797,1985,1667
208,1854,338,220
435,123,1380,1913
399,264,1755,295
68,1217,109,1379
1735,1102,1569,1837
1395,1501,1244,1812
1711,1022,674,1455
1878,925,830,93
618,1979,848,311
1797,94,242,963
605,495,559,1336
1761,608,1075,264
1508,147,1166,1098
1493,203,1885,1006
1799,1387,1646,1194
1365,573,1126,97
1802,325,743,102
1349,1019,1429,314
444,1711,907,353
1516,356,1366,370
731,1794,1896,610
1077,1403,89,918
244,1609,322,804
1337,986,1943,226
1589,61,1099,390
1363,1605,1591,1134
1202,1288,258,686
454,737,767,1380
145,1735,1757,325
803,1280,1657,463
722,306,1196,1104
1773,1429,1314,1423
895,1891,1688,1485
1048,224,1579,1934
1219,986,907,657
439,962,801,1955
999,350,541,1606
47,911,517,1570
752,1225,1345,380
1475,1609,1350,1588
968,200,772,585
238,436,1727,135
314,730,1893,713
1090,529,944,1092
112,1010,1393,566
496,362,1231,1039
530,1600,1849,1869
528,379,1293,1600
798,487,1681,1051
1722,806,216,1038
1391,638,1540,1432
418,1666,453,1231
634,353,1987,584
656,240,259,1965
956,999,437,927
137,743,1129,1162
1410,162,1364,1289
1889,5,1509,1886
501,648,295,1353
341,1873,1363,1174
1717,620,1911,1116
1715,1836,249,1888
1769,338,1729,1202
496,1079,1420,1047
1317,345,1374,668
822,516,795,1487
683,797,822,1467
1461,1388,1834,559
151,860,1347,584
1711,1785,1052,1061
49,1077,175,204
1172,1986,1858,210
1896,1990,70,1948
660,1194,97,1268
937,320,1512,915
1082,1226,678,399
1154,1813,1146,1271
1330,134,505,1731
9,239,494,1125
1546,1835,983,686
892,371,303,64
1472,673,1214,1468
1418,1893,570,640
717,1028,1621,741
1720,1824,433,1472
132,290,679,78
1702,4,1465,63
334,455,1068,975
1706,1630,1450,1705
383,1580,1648,1197
1050,1141,654,1211
1632,1083,1353,1112
248,205,1276,236
1134,790,1727,1554
717,1913,1775,670
830,1249,273,1886
1521,1520,1903,209
1081,1245,667,374
1493,508,1904,808
423,1698,27,382
964,1654,445,318
1682,934,1956,72
323,248,194,1100
37,517,1950,464
998,1052,1096,227
393,450,1363,1621
112,1457,713,1167
145,1922,742,1912
562,746,1971,362
946,1819,1868,186
643,238,1007,184
285,1823,1896,504
1306,705,853,497
147,1914,1033,582
1976,1920,245,1664
967,237,265,1881
189,779,432,24
1027,814,800,1402
1865,1593,663,1328
714,90,697,1457
1517,1607,1659,1295
1083,504,684,1044
962,1599,1721,117
1631,1218,488,902
866,1471,309,1955
131,1571,47,1359
1013,1034,352,943
1555,830,274,340
1282,382,1943,1091
1462,472,1773,1500
468,1365,1983,1084
811,953,520,1515
657,1100,1520,831
838,1822,1719,1134
1379,1863,510,59
1751,1993,576,1633
1414,1546,483,85
838,722,1796,943
503,1848,871,227
1669,1316,921,1353
545,1887,974,899
262,1562,869,1595
1196,1889,1532,657
1795,342,284,354
121,1498,1841,1632
945,712,1846,52
1189,993,670,1487
1976,822,185,728
1020,492,329,210
652,873,882,837
1445,742,1166,559
213,1785,728,160
518,1422,1500,433
564,1501,589,248
1991,396,262,1977
818,144,345,343
1314,1602,390,1863
1734,1520,1835,686
825,1328,1395,266
1269,637,746,1755
1825,551,410,1014
262,1905,427,127
248,1555,1057,1224
1232,1145,1107,1828
1652,1414,1115,111
223,1003,389,742
930,1740,1842,1188
1488,581,1362,1271
118,1108,1397,1253
924,373,1448,1549
1525,856,1299,926
255,1652,1659,1342
651,139,1055,1585
48,769,318,1475
1328,1936,262,960
786,528,412,1398
1862,71,213,1254
821,1557,791,1722
644,153,1709,26
1489,34,1520,468
1525,814,671,230
1365,208,838,1022
1280,1049,1305,263
1130,685,1881,1160
1905,1458,1963,1730
1140,420,1114,815
1886,1023,233,1954
1484,1345,1719,1277
327,59,1201,920
795,818,712,114
521,775,676,1165
1034,192,594,1690
629,275,428,1585
363,1381,284,710
1380,1020,1271,755
333,1710,895,498
1537,1744,1603,1503
933,1468,1591,132
578,1717,1760,415
1471,1153,123,1495
1091,658,1491,1808
1164,1077,552,1727
1081,1050,1849,316
874,1713,1575,1877
582,359,336,381
215,1879,1474,1712
1474,1546,1772,1348
488,230,577,1580
1660,143,1255,1778
1613,1520,1501,607
1921,495,301,577
1778,422,1228,177
1705,1078,1177,1979
400,673,354,1520
66,1866,1203,313
803,1636,815,1648
641,156,656,41
399,1312,1621,369
883,1852,459,1994
1283,911,591,635
1249,961,1237,434
1231,20,911,1734
1504,1022,330,751
1957,627,1720,822
245,1181,1534,1097
1606,880,101,918
672,1754,79,1980
1133,1268,199,1426
369,1846,91,406
306,1750,1705,847
1449,568,610,154
746,285,5,636
100,1457,611,1633
1964,1902,518,211
832,954,1331,1019
1952,165,911,363
1521,1460,1733,1117
1580,47,1268,807
1557,959,177,1114
1890,778,289,657
468,1481,1720,617
19,1987,1044,323
577,1300,16,497
557,1272,988,605
540,678,391,1796
1059,1408,1888,1335
789,1058,954,193
799,1766,543,762
1274,593,882,367
1340,653,929,1296
941,1642,781,675
156,175,1610,1602
129,1328,1174,745
628,1778,139,24
418,1684,742,1991
859,135,1393,924
1675,1952,886,987
76,1604,791,946
352,166,738,378
1100,365,1246,185
727,309,362,1964
381,236,1359,1107
419,1183,341,8
886,190,1010,1161
1942,700,169,1839
143,995,126,1954
927,754,899,1573
1230,219,1735,283
213,240,1559,1057
549,715,1515,1737
1797,130,1831,56
176,235,1703,1542
1019,1967,191,1687
1645,1249,129,1059
347,1892,1376,1148
408,1921,828,183
184,1541,468,344
364,1474,1684,939
580,540,852,1753
90,916,1468,86
1768,566,1570,489
1592,1635,1166,1610
1312,1576,1473,830
1356,739,1914,728
366,697,1170,134
1370,1901,770,1708
1459,1838,932,1651
1544,1759,1149,1010
1053,1682,606,787
1456,1415,959,1854
971,1651,500,1649
381,915,1875,266
978,1893,951,375
556,1265,566,1508
58,598,510,219
1026,941,1217,1794
1828,1038,1217,1812
773,252,983,726
1265,674,1364,489
1929,1161,549,1493
1941,302,109,1342
1464,1430,559,607
1,483,1863,1064
1517,1860,766,94
625,767,989,209
259,1446,1803,819
112,1719,1718,1003
1311,1019,936,1829
1914,1233,594,985
216,49,825,638
1722,951,1191,495
331,1631,1003,1458
1688,1427,654,1704
836,1756,1308,1726
490,8,281,1932
1692,1292,520,1440
994,1883,1005,1135
971,1982,426,261
129,1505,156,782
1185,290,482,1476
1450,1109,685,895
136,1749,1140,388
1010,614,1030,1083
883,178,1019,110
160,1522,1993,1463
1703,1067,1563,1157
1985,848,1528,850
752,564,1317,1448
266,611,1134,903
783,1634,1404,1030
108,677,1318,833
1264,1791,1119,627
1568,682,1883,234
1504,208,1497,233
1127,1834,798,1557
1880,414,1406,1698
46,273,866,1354
1865,490,1038,1240
967,971,1060,366
1646,1348,537,90
1833,292,48,1525
726,1698,304,1749
1551,415,1252,1666
204,622,1194,1647
1536,1469,1397,1231
1818,1562,1047,1871
1017,1085,1780,1642
229,1132,824,1475
1851,1764,26,449
586,1659,1317,760
1302,964,1691,1614
1087,477,544,583
933,414,1789,1334
1865,1422,1936,265
635,1369,256,526
1563,943,205,803
442,919,1469,1727
1155,1969,61,1642
665,1087,473,87
396,1726,1762,1480
764,1642,129,892
719,1514,585,784
1828,525,528,860
1517,1959,86,1225
136,607,408,1365
282,1398,213,1278
975,347,1601,1084
540,285,542,399
22,94,1363,1475
1988,913,1798,431
1827,984,1643,1583
502,1439,453,845
1097,1423,516,1113
1811,1448,1763,1802
113,1168,1980,608
218,625,1957,1025
1164,1782,596,1363
972,544,1101,1373
1721,1691,1638,599
853,1398,384,1972
1854,18,1162,1695
1641,1599,1847,865
1272,1563,530,707
450,641,939,765
1380,955,1580,1544
1098,1802,1498,1245
874,1792,1859,379
536,632,1236,1542
1797,1994,7,1191
1041,756,111,536
1235,1431,236,1137
910,841,949,542
465,629,511,1067
1299,1832,712,426
354,1366,770,1084
20,1164,945,351
1087,1150,475,1404
630,1585,1503,1847
799,1460,1831,1702
37,1801,724,824
1797,0,1910,1474
929,1316,685,8
1075,149,1774,1447
618,666,1100,312
1832,1380,1636,159
1887,412,1904,1274
290,923,800,126
177,1817,1321,772
1197,222,1789,475
1488,355,503,164
1532,1829,259,476
438,1277,1634,1698
1618,1402,413,1803
1876,475,895,39
1131,1493,1343,1913
1403,1618,7,173
880,1499,1453,1219
1106,283,219,676
1606,1589,474,471
490,1273,1489,1564
1653,874,1268,613
435,1504,882,1060
611,383,409,24
599,651,66,1770
1430,205,315,1963
981,339,866,174
1136,188,243,546
1104,1910,1622,64
1846,1504,180,29
436,122,566,783
486,596,1382,1564
1633,891,722,1425
1855,555,133,1366
907,333,1171,1882
1575,1830,545,1283
787,984,1950,1317
1813,904,578,1718
880,381,651,1384
316,1275,1927,1096
897,690,681,436
51,1622,790,1098
1920,748,842,639
1628,1112,254,1722
1283,1337,1935,1860
1638,1478,1567,292
1580,1618,900,1102
1066,1393,421,390
1743,85,1821,1106
683,316,1042,415
1051,967,1302,788
1276,1891,347,893
400,1689,1688,642
473,1021,58,1316
899,1759,1480,445
743,979,147,435
362,835,1478,377
271,1877,194,1660
200,1122,366,593
353,1829,1978,1159
1877,803,1634,1808
59,966,1685,1225
1710,203,1409,1774
138,1013,1589,1806
1592,1695,523,1943
1192,832,198,484
929,793,814,1561
289,424,1310,506
266,1021,317,398
1512,1692,1451,1601
821,256,1478,795
1680,827,1789,1001
80,263,1807,664
65,1390,181,1832
1409,1870,1777,1833
596,741,729,71
367,575,1326,241
233,943,909,678
1884,1649,81,887
1398,535,119,54
369,1406,555,1082
1507,1395,1147,726
233,935,14,1777
601,792,989,1463
990,763,336,869
186,1988,645,1434
260,224,687,1998
1323,1583,899,45
1422,1943,290,895
1451,368,130,1475
1586,976,1951,1107
770,446,567,1872
1477,1672,953,1483
530,297,1803,432
1941,1828,145,25
1046,517,594,1602
825,1014,1538,1043
469,1346,337,277
1096,924,1726,716
683,451,346,265
1486,87,1617,1101
1113,1640,438,236
1098,238,345,476
953,1045,497,1232
626,1373,1548,1691
666,221,599,47
1710,314,195,656
1346,1846,38,840
28,1334,1438,175
122,1517,352,1154
624,1687,1714,1768
1911,1641,1071,1195
1712,1431,1711,1390
734,363,1005,128
1999,1286,526,1985
1189,252,258,1133
797,1200,1458,1787
905,773,211,631
221,198,377,76
126,677,565,1911
142,1798,1415,83
407,968,1913,1849
905,1485,1950,656
1992,607,533,805
254,1769,1059,1578
1205,513,509,1315
1373,484,1609,1119
1153,737,1325,1569
525,233,1677,1421
1967,142,337,370
1581,648,956,122
1748,766,1510,1619
1470,1729,176,488
1719,1368,1156,1198
1659,1081,1167,1340
1097,139,899,1128
1426,334,413,1815
1206,531,1490,1895
128,748,1926,1615
262,858,1232,304
865,795,1862,1032
1477,696,432,1083
834,1966,443,506
1582,258,421,1932
1667,328,1691,167
1730,517,184,832
807,511,1484,1611
1703,1869,1213,1725
379,794,1966,1034
336,1692,1143,844
601,425,1956,825
1253,791,151,1375
841,785,938,1721
389,325,1649,156
617,338,880,1700
1926,457,596,346
1806,984,1422,1457
1685,188,1084,202
335,1701,1538,1901
1776,1218,177,1814
452,1442,647,692
1919,526,181,1797
1839,784,699,944
1646,1756,1556,1603
1250,897,1865,1899
441,831,574,74
531,1115,817,482
1314,394,1499,1251
1370,1507,1935,790
1873,1051,1390,1111
194,478,1975,1111
446,343,1027,1946
267,1489,1839,59
1738,1843,1646,886
814,347,723,295
559,1352,1065,995
874,241,1368,1761
1327,1234,744,1209
676,1265,1108,355
1977,789,1060,1352
1928,1858,195,159
1195,738,1341,746
351,607,745,202
1294,406,1266,1469
827,865,1020,1098
1731,225,124,1174
1375,6,1011,1849
1708,564,356,750
1984,1177,1796,238
776,900,1561,1083
340,115,1193,1476
1339,458,731,959
1943,70,738,1414
1077,1686,610,319
1228,1099,1352,221
1742,485,810,1186
1668,25,317,600
496,1820,1380,1837
679,1730,301,206
964,1183,994,1660
745,1689,960,1601
1225,1935,1818,442
445,1128,1019,955
1623,361,423,592
1039,1660,559,348
959,671,13,1056
875,1231,1991,1215
306,502,1028,1627
647,489,1931,1246
454,1661,1916,1807
518,754,1295,1576
358,1384,1539,795
1138,1844,667,1123
1253,1472,1186,1643
471,1771,955,1183
1515,557,66,1837
1942,85,980,1813
951,1689,1474,416
1792,236,1492,1306
762,234,295,1666
1469,329,414,178
450,732,1280,702
1262,1420,507,320
